Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
13542,5869229,74687,100330,2007,1,100,36.1,36.6,6.1,0.2,,,,,,,4.396915247,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,4409895,56598,57000,1920,1,100,66.8,71.3,6.1,0.5,,,40.802031,-73.959,10,19702,4.936629881,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,3506173,103304,93304,1940,1,100,73.3,78,4.6,,3653.5,39.16,40.761334,-73.963826,8,110,5.995456568,8.203440891,3.667655818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,4038635,107701,110701,1912,1,100,31.7,31.5,3.7,0,8525.6,77.01,40.824563,-73.954163,9,225,5.034351821,9.050828681,4.343935284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723,2731600,209920,228891,1953,1,100,75.4,80.5,3.7,0.7,10702.4,46.76,40.882137,-73.919848,8,29301,6.627512136,9.278223294,3.845028137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13395,5050189,514975,371000,1989,1,100,79.2,81.1,18.6,0.2,8966.9,24.17,,,,,5.684599655,9.101295299,3.185112195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,4930309,121642,130331,1926,1,100,65.2,,4.8,0,2715.4,20.83,40.784405,-73.954126,8,16001,6.141822329,7.906694551,3.036394255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,2670066,147065,155279,1923,1,100,54.1,57.8,4.8,0.4,4376.9,27.62,40.782309,-73.955633,8,14802,5.748437115,8.38409599,3.318540148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7890,4479652,111270,111355,1931,1,100,102.4,110.8,2.7,0,,,40.871881,-73.886143,7,413,6.633976112,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8924,4409002,89050,121580,1902,1,100,68.2,71.9,4.7,0.6,,,40.699803,-73.984081,2,23,5.822749994,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,4038904,57745,50590,1983,1,100,106.7,113.3,10.2,0.8,3586.9,70.9,40.778484,-73.953162,8,14602,5.235909906,8.185043599,4.261270434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,4043922,94132,96955,2005,1,100,62.7,65.4,5.1,0.5,,,40.760115,-73.99661,4,129,5.438079309,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14225,5834149,357885,417533,1958,5,100,8,9.5,1.4,,15106.2,36.18,,,,,4.58394655,9.622860535,3.58850648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,4304922,338274,218000,2005,1,50,103.1,107.3,15.8,0.5,,,40.752654,-73.985707,5,113,6.607055509,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13720,5932199,68523,28916,2009,1,100,97.4,103.3,7.6,0.8,3420.8,63.82,,,,,5.303802297,8.137629721,4.156066621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,2669925,166862,182031,1931,1,100,71.9,77.1,5.3,0.1,2421.8,13.3,40.767622,-73.96543,8,120,6.516193076,7.792266344,2.587764035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,4409211,53168,49953,1970,1,100,128.4,126.8,30.9,,587.2,9.87,40.740899,-73.999325,4,81,4.542230386,6.375365477,2.289499853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,2811577,680000,680001,1974,1,100,69.3,72.2,14.1,0.2,44307.9,61.26,40.797309,-73.948901,11,17402,6.805833289,10.69891827,4.115127101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2921191,518647,454925,1966,1,100,5.4,5.5,1,0,,,40.727153,-73.997124,2,5501,3.910021003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,2605035,188520,275000,1985,1,100,108.1,107.3,18,0.5,,,40.578348,-73.939421,15,616,6.504288174,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10474,2715984,58332,64165,1926,1,100,83.3,89.5,3.5,0.8,3325.1,51.82,40.656359,-73.962117,9,79802,5.485211785,8.109255028,3.947776175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13756,3118982,190510,158451,1970,1,100,69.5,71.5,3.6,0.6,9498,59.94,,,,,6.180637579,9.158836529,4.093344062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9490,3072352,155208,150208,1929,1,100,78.5,85.1,4.3,0.6,,,40.663504,-73.942746,9,331,6.308280574,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,2805454,147730,162503,1964,1,100,95.4,100.1,5.2,0.8,,,40.724315,-73.987669,3,3002,6.50293996,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,4950762,59400,59400,1900,1,95,79.8,83.5,5.6,0.6,5352,90.1,40.79384,-73.944065,11,172,5.243333058,8.585225602,4.500920165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,4588192,67957,74134,2008,1,100,72.6,75.8,5.8,0.6,6263.4,84.49,40.853644,-73.905141,5,241,5.335613151,8.742478448,4.436633184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,4401396,51122,48122,1911,1,100,167.2,173.7,16.4,0.3,9056.7,177.16,40.737931,-73.988016,5,50,5.958166262,9.111260094,5.177053279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,4038914,158615,169189,1924,1,100,55.6,55.3,3.3,0.4,5261,31.1,40.799416,-73.970184,7,191,5.977112041,8.568076402,3.437207819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,3987921,156986,155786,1900,1,100,115.7,124.4,5.6,0.1,,,40.80536,-73.951622,10,220,7.021976423,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14311,5932279,52000,52000,1930,1,100,165.1,173.3,4.3,1.5,,,,,,,6.05161847,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,3547853,66000,72600,1925,1,100,84.2,88.8,4.5,0.7,5575.8,76.8,40.848743,-73.917856,5,21502,5.571012697,8.626191084,4.34120464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,2383935,210781,170711,1985,1,100,135.5,141.3,12.1,0.3,,,40.755042,-73.972774,6,92,5.588745665,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,3111873,122346,119000,1958,1,100,80.3,79.3,5.4,0.6,6080.7,51.1,40.761996,-73.959844,8,10602,5.951683677,8.7128751,3.933784497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,2636880,56850,67680,1890,1,100,16.5,,,,166.4,2.46,40.848068,-73.93945,12,265,2.995732274,5.114394528,0.90016135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9753,2692937,93171,92937,2002,1,100,70.9,75.4,3.5,0.6,6447.3,69.37,40.68316,-73.971837,2,179,5.673666851,8.771416717,4.239454497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14345,2806908,53666,53666,1976,1,100,11.1,11.1,3.3,,23189.6,432.11,,,,,,10.05145918,6.068680185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12247,3307350,63839,69159,2007,1,100,111.5,,,,3527.1,51,,,,,5.12455904,8.168231283,3.931825633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14756,2817282,127800,127488,1966,1,100,137.1,132.3,6.4,1.1,7086.3,55.58,40.620623,-74.109884,1,147,6.656983561,8.865918622,4.017823424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,2632792,628697,564683,1910,1,100,89,91.1,12.9,0.5,11681.8,19.35,40.745112,-73.994919,4,91,7.266617828,9.365787354,2.962692419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2658206,74634,74328,1920,1,100,1.1,1.1,0,0,,,40.809885,-73.963843,9,205,1.335001067,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13604,3481946,158456,174302,1985,1,100,77.7,83.6,3.9,0.7,8727.5,50.07,,,,,6.388897484,9.074234239,3.913422026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,1483326,317496,350000,1990,1,100,76.8,75.6,20.2,0.1,148373,423.92,40.756162,-73.972593,6,100,4.812184355,11.90748465,6.049544758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,2689543,90816,90719,1926,1,85,81.1,84.1,16.9,,,,40.759404,-73.975393,5,102,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7861,2734785,63024,73528,1937,1,100,51.9,56.1,2.6,0.5,3055.8,41.56,40.868017,-73.888941,7,40502,5.11679549,8.024796703,3.727138166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,2722471,65400,76302,1931,1,100,86.9,91.2,3.7,0.8,7012.6,91.91,40.837951,-73.865511,9,21601,5.700109069,8.85546381,4.520809837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,2638939,50820,50820,1916,1,100,68.7,,8,,953,18.75,40.738137,-74.009047,2,79,4.727387819,6.859614904,2.931193752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,3114748,67980,75457,1910,1,100,88.8,,3.6,0.8,2200.8,29.17,40.826211,-73.943156,9,231,5.71899944,7.69657621,3.373140784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,2562061,51285,51285,1925,1,100,129.8,137.2,5.5,0.1,7574.6,147.7,40.862836,-73.89546,7,39901,6.021993752,8.932555824,4.99518319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,4040953,473460,464912,1969,1,100,74.7,76.2,11.1,0,12887.4,27.03,40.704932,-74.007488,1,7,0.530628251,9.464005369,3.29694736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,2719904,234015,196312,1907,1,100,74,76,17.6,0.2,,,40.736145,-73.99607,2,63,5.156177599,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,5877454,125685,125685,1971,1,95,89.7,93.4,8.2,0.7,,,40.853979,-73.898894,5,379,6.014448383,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11625,4926069,64000,64000,1963,1,100,90.8,90.2,5.3,0.7,4506.1,70.41,40.601664,-73.942133,15,566,5.50003297,8.413187313,4.254335299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,4403231,58001,58020,1970,1,100,46.5,51,6.8,,,,40.763197,-73.974496,5,11201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10022,3575663,80332,80332,1931,1,100,35.4,35.8,9.3,0,,,40.704819,-73.928504,1,453,2.785011242,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,2721977,96699,97646,1964,1,100,122.5,122.2,8.2,0,5489,53.93,40.776959,-73.955329,8,138,6.560323202,8.610501369,3.987686909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,2563011,50800,51528,1930,1,100,51.5,54.6,4.8,0,,,40.837674,-73.914618,4,17902,4.850466542,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2747217,710600,105156,1925,1,100,0,0,,0,,,40.80709,-73.960847,9,20101,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4174,2673410,89890,93486,1962,1,100,92,87,6.2,,,,40.766378,-73.971459,8,11401,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,2637925,101221,96221,1930,1,100,72.8,76.4,7.2,0.5,4966.3,49.06,40.739974,-73.998658,4,81,5.540871311,8.510430375,3.893044039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12666,2653666,85002,99169,1937,1,100,79.2,,,0.5,3292.9,33.21,,,,,5.577084822,8.099523914,3.502851035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13717,4954134,352672,384055,2008,1,100,116.3,125.9,7.5,1,,,,,,,7.511360611,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,2667105,57414,47414,1925,1,100,40.1,,5.2,,665.5,11.59,40.747475,-73.993901,5,95,,6.500538638,2.450142657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13013,4044216,99530,105530,1959,1,100,16.6,15.9,4.1,,,,,,,,2.734367509,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,2900352,113129,118785,1910,1,100,100.3,108.4,8.1,0,1095.1,9.22,40.745831,-73.991916,5,95,6.455355784,6.998600962,2.221375038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9991,4406254,172395,172390,1900,1,100,62.1,62.1,5.4,0.4,1422.8,8.25,40.713428,-73.934818,1,449,5.987456526,7.26038204,2.1102132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,2957559,77034,85507,1928,1,100,56.3,,4.3,0.1,9165.2,107.19,40.855735,-73.902246,5,23704,5.521460918,9.123168982,4.674602961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11699,4039531,61104,78250,1958,1,100,64.2,67.5,6,0.5,,,40.587263,-73.956086,15,606,5.21384821,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,2636866,92739,109172,1912,1,95,80,81.8,16.4,0,1965.9,18.01,40.751443,-73.983845,5,84,5.207297968,7.583705435,2.890927159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,5857903,99000,99000,1940,1,100,68.1,,4.4,0.1,9850.2,99.5,40.84123,-73.912611,4,209,5.923453336,9.195247039,4.600157644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13655,5833217,83983,97980,1960,1,100,8.6,12,,,3971.4,40.53,,,,,4.138361448,8.286873956,3.702042441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129,3523189,103200,108360,1957,1,100,101.2,106.6,7.4,0.8,3539.1,32.66,40.614502,-74.037362,10,5601,6.070044647,8.171627737,3.486151088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14231,4820337,135102,141857,1948,1,100,147,154,3.7,0.6,6154.2,43.38,,,,,7.124156149,8.724890055,3.769998505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2691165,105000,61250,1907,1,100,82.1,86.1,18.3,0,1449.1,12.88,40.704827,-74.009792,1,9,5.066385309,7.278697953,2.555675721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7905,4114478,54200,56910,1923,1,100,95,100.4,4.1,0.1,5188.2,91.17,40.868209,-73.891667,7,40302,5.817408735,8.554142095,4.512725896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,3539547,152765,221760,1983,1,100,59.5,63.1,4.2,0.5,10899.5,46.93,40.787364,-73.970182,7,173,6.31590035,9.296472196,3.84865713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,3211731,62135,65242,1924,1,100,109.2,116.4,14.5,0.1,,,40.749934,-73.984094,5,84,5.630135934,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,2707797,304526,317786,1969,1,100,103.5,102.4,13.4,,,,40.753323,-73.980495,5,94,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,2782231,286250,308412,1900,1,100,77.5,76.3,18.7,,,,40.724398,-73.997633,2,43,5.796969189,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
